67,1,5310B9D7,FGHQWR2Q,2020-01-30T20:16:41.000-03:00,1,178.9,6562.34,30,5,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-02-16T05:47:25.000-03:00,1,137.05,9766.02,16,7,2,2020,1
67,1,5310B9D7,FGHQWR2Q,2019-12-21T19:56:38.000-03:00,1,83.43,3060.39,21,51,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2019-12-09T20:49:02.000-03:00,1,268.7,8320.88,9,50,12,2019,2
67,1,5310B9D7,FGHQWR2Q,2019-12-25T23:57:58.000-03:00,1,125.94,-1610.89,25,52,12,2019,4
67,1,5310B9D7,FGHQWR2Q,2020-02-13T02:38:05.000-03:00,1,84.64,-7559.9,13,7,2,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-02-19T17:10:52.000-03:00,1,126.0,-9218.97,19,8,2,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-01-28T08:22:56.000-03:00,1,281.96,-2169.33,28,5,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2019-12-15T20:08:29.000-03:00,1,56.4,-1164.22,15,50,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2020-02-25T12:02:05.000-03:00,1,78.09,-7547.29,25,9,2,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-02-13T21:35:52.000-03:00,1,77.68,5526.82,13,7,2,2020,5
67,1,5310B9D7,FGHQWR2Q,2019-12-27T21:43:49.000-03:00,1,382.48,-676.79,27,52,12,2019,6
67,1,5310B9D7,FGHQWR2Q,2020-01-19T15:45:55.000-03:00,1,124.05,-8070.1,19,3,1,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-02-07T21:00:39.000-03:00,1,49.04,3644.52,7,6,2,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-01-19T07:43:54.000-03:00,1,162.77,-4678.87,19,3,1,2020,1
67,1,5310B9D7,FGHQWR2Q,2019-12-10T01:41:19.000-03:00,1,118.34,8662.29,10,50,12,2019,3
67,1,5310B9D7,FGHQWR2Q,2019-12-23T22:55:34.000-03:00,1,492.0,-5136.78,23,52,12,2019,2
67,1,5310B9D7,FGHQWR2Q,2019-12-23T01:31:18.000-03:00,1,417.37,6511.89,23,52,12,2019,2
67,1,5310B9D7,FGHQWR2Q,2019-12-04T22:59:00.000-03:00,1,455.04,9233.56,4,49,12,2019,4
67,1,5310B9D7,FGHQWR2Q,2019-12-13T14:09:04.000-03:00,1,359.6,3147.47,13,50,12,2019,6
67,1,5310B9D7,FGHQWR2Q,2020-01-23T16:24:53.000-03:00,1,90.72,627.85,23,4,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-01-07T13:28:59.000-03:00,1,424.55,-5760.03,7,2,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-22T12:59:07.000-03:00,1,332.27,876.98,22,4,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2019-12-15T18:53:39.000-03:00,1,188.29,-4139.22,15,50,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2020-01-29T14:59:45.000-03:00,1,393.18,-5186.69,29,5,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-01-22T08:23:14.000-03:00,1,56.66,-2565.75,22,4,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2019-12-04T00:05:16.000-03:00,1,441.83,8628.88,4,49,12,2019,4
67,1,5310B9D7,FGHQWR2Q,2019-12-12T12:05:50.000-03:00,1,100.86,8455.9,12,50,12,2019,5
67,1,5310B9D7,FGHQWR2Q,2020-02-08T10:53:21.000-03:00,1,257.05,-9584.09,8,6,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-01-11T05:58:10.000-03:00,1,356.91,7181.69,11,2,1,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-01-16T14:55:21.000-03:00,1,479.83,-2685.07,16,3,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-01-08T15:23:08.000-03:00,1,464.45,-1196.08,8,2,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-02-25T06:06:07.000-03:00,1,5.14,1336.19,25,9,2,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-03-01T01:12:33.000-03:00,1,181.88,5578.13,1,9,3,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-01-07T14:20:40.000-03:00,1,353.8,2909.09,7,2,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-13T08:41:43.000-03:00,1,361.75,-3998.08,13,3,1,2020,2
67,1,5310B9D7,FGHQWR2Q,2019-12-14T14:10:12.000-03:00,1,332.74,-2537.79,14,50,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2020-01-07T03:00:46.000-03:00,1,113.22,-9305.47,7,2,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2019-12-07T09:37:58.000-03:00,1,149.95,-9597.17,7,49,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2020-01-30T17:31:30.000-03:00,1,187.32,1066.99,30,5,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-02-20T04:44:54.000-03:00,1,288.87,1250.2,20,8,2,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-01-02T20:07:10.000-03:00,1,328.03,6451.42,2,1,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2019-12-07T21:45:41.000-03:00,1,119.86,3724.15,7,49,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2020-01-17T12:58:29.000-03:00,1,409.64,4759.94,17,3,1,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-01-03T09:54:45.000-03:00,1,364.69,5485.42,3,1,1,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-02-24T00:40:56.000-03:00,1,410.28,5818.56,24,9,2,2020,2
67,1,5310B9D7,FGHQWR2Q,2020-01-01T02:30:56.000-03:00,1,121.25,-506.31,1,1,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2019-12-29T22:04:02.000-03:00,1,332.68,5718.92,29,52,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2019-12-24T03:12:02.000-03:00,1,156.55,-7417.25,24,52,12,2019,3
67,1,5310B9D7,FGHQWR2Q,2020-02-03T22:50:46.000-03:00,1,0.33,-5351.03,3,6,2,2020,2
67,1,5310B9D7,FGHQWR2Q,2020-02-22T02:08:23.000-03:00,1,351.08,210.03,22,8,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2019-12-10T11:47:49.000-03:00,1,290.48,9869.8,10,50,12,2019,3
67,1,5310B9D7,FGHQWR2Q,2020-03-04T03:02:07.000-03:00,1,407.85,-7217.31,4,10,3,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-03-01T17:22:39.000-03:00,1,247.29,-6610.45,1,9,3,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-01-03T13:55:05.000-03:00,1,20.95,-257.02,3,1,1,2020,6
67,1,5310B9D7,FGHQWR2Q,2019-12-28T11:28:36.000-03:00,1,165.2,6546.07,28,52,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2020-01-12T13:32:10.000-03:00,1,134.68,-2423.78,12,2,1,2020,1
67,1,5310B9D7,FGHQWR2Q,2019-12-20T01:16:46.000-03:00,1,381.14,8967.33,20,51,12,2019,6
67,1,5310B9D7,FGHQWR2Q,2020-03-04T07:40:38.000-03:00,1,240.67,3254.62,4,10,3,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-01-23T01:13:48.000-03:00,1,280.54,-3656.25,23,4,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2019-12-25T18:42:07.000-03:00,1,123.14,-7372.02,25,52,12,2019,4
67,1,5310B9D7,FGHQWR2Q,2019-12-02T08:26:14.000-03:00,1,126.89,2094.58,2,49,12,2019,2
67,1,5310B9D7,FGHQWR2Q,2020-01-15T22:44:53.000-03:00,1,370.03,9714.24,15,3,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2019-12-17T15:28:50.000-03:00,1,484.3,-6968.92,17,51,12,2019,3
67,1,5310B9D7,FGHQWR2Q,2019-12-19T19:36:02.000-03:00,1,236.06,4163.74,19,51,12,2019,5
67,1,5310B9D7,FGHQWR2Q,2020-02-29T08:36:27.000-03:00,1,319.69,7484.0,29,9,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2019-12-09T10:07:44.000-03:00,1,379.36,-8527.45,9,50,12,2019,2
67,1,5310B9D7,FGHQWR2Q,2020-01-08T20:09:21.000-03:00,1,270.01,1541.68,8,2,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-01-07T12:48:05.000-03:00,1,315.08,-5515.81,7,2,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-30T21:39:58.000-03:00,1,0.21,4343.19,30,5,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2019-12-08T16:35:37.000-03:00,1,134.99,-5399.53,8,49,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2020-02-01T18:24:19.000-03:00,1,78.2,7449.44,1,5,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-01-08T00:07:33.000-03:00,1,351.15,-5191.82,8,2,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2019-12-07T05:32:52.000-03:00,1,60.01,-6769.46,7,49,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2019-12-03T05:50:06.000-03:00,1,439.97,-8863.94,3,49,12,2019,3
67,1,5310B9D7,FGHQWR2Q,2020-02-25T03:18:04.000-03:00,1,493.29,-2120.37,25,9,2,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-28T00:57:49.000-03:00,1,296.15,9892.97,28,5,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2019-12-16T15:57:37.000-03:00,1,155.64,-1243.72,16,51,12,2019,2
67,1,5310B9D7,FGHQWR2Q,2020-02-04T13:46:31.000-03:00,1,267.8,-1971.21,4,6,2,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-02-17T20:11:58.000-03:00,1,318.58,-3695.4,17,8,2,2020,2
67,1,5310B9D7,FGHQWR2Q,2019-12-22T04:59:47.000-03:00,1,487.03,6087.4,22,51,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2020-03-07T03:35:13.000-03:00,1,389.05,-1915.95,7,10,3,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-02-13T13:19:06.000-03:00,1,469.97,-5684.82,13,7,2,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-01-13T20:51:04.000-03:00,1,406.12,-8717.8,13,3,1,2020,2
67,1,5310B9D7,FGHQWR2Q,2020-01-30T09:16:40.000-03:00,1,341.77,4987.73,30,5,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-01-16T16:29:54.000-03:00,1,417.94,1369.35,16,3,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-02-06T23:01:37.000-03:00,1,193.82,220.65,6,6,2,2020,5
67,1,5310B9D7,FGHQWR2Q,2019-12-20T17:49:33.000-03:00,1,400.65,-2802.81,20,51,12,2019,6
67,1,5310B9D7,FGHQWR2Q,2020-02-28T03:29:58.000-03:00,1,42.2,7118.76,28,9,2,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-01-06T13:29:24.000-03:00,1,190.38,8531.07,6,2,1,2020,2
67,1,5310B9D7,FGHQWR2Q,2020-01-30T04:56:06.000-03:00,1,492.63,5598.01,30,5,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-03-03T04:31:06.000-03:00,1,443.87,-2968.81,3,10,3,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-30T20:41:20.000-03:00,1,17.32,6260.34,30,5,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-02-09T03:06:47.000-03:00,1,262.29,-4995.94,9,6,2,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-02-03T16:56:05.000-03:00,1,498.31,-1088.21,3,6,2,2020,2
67,1,5310B9D7,FGHQWR2Q,2020-02-28T20:32:31.000-03:00,1,353.31,7268.65,28,9,2,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-03-10T08:51:33.000-03:00,1,492.7,-682.45,10,11,3,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-11T01:47:11.000-03:00,1,240.84,7369.54,11,2,1,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-02-26T12:02:31.000-03:00,1,438.79,8976.4,26,9,2,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-02-06T10:51:03.000-03:00,1,302.58,-368.41,6,6,2,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-03-07T15:14:44.000-03:00,1,150.94,9413.94,7,10,3,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-02-22T04:18:55.000-03:00,1,279.98,-9333.74,22,8,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-03-04T03:45:36.000-03:00,1,285.01,4732.78,4,10,3,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-02-01T21:12:59.000-03:00,1,338.55,6200.02,1,5,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-01-08T12:04:03.000-03:00,1,219.14,7098.91,8,2,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2019-12-27T10:13:29.000-03:00,1,76.91,2413.63,27,52,12,2019,6
67,1,5310B9D7,FGHQWR2Q,2020-02-11T07:22:58.000-03:00,1,472.21,-4686.34,11,7,2,2020,3
67,1,5310B9D7,FGHQWR2Q,2019-12-22T18:25:08.000-03:00,1,469.31,-5166.31,22,51,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2019-12-26T19:44:44.000-03:00,1,158.19,-5168.25,26,52,12,2019,5
67,1,5310B9D7,FGHQWR2Q,2020-01-26T00:47:21.000-03:00,1,205.3,1161.18,26,4,1,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-01-21T09:44:03.000-03:00,1,262.91,4104.8,21,4,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-11T10:15:37.000-03:00,1,293.73,-3467.89,11,2,1,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-01-07T21:28:30.000-03:00,1,279.17,-1830.98,7,2,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-02-27T09:06:22.000-03:00,1,185.52,-5650.22,27,9,2,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-02-24T23:53:52.000-03:00,1,188.65,-7977.96,24,9,2,2020,2
67,1,5310B9D7,FGHQWR2Q,2019-12-31T04:06:25.000-03:00,1,75.49,-6127.34,31,1,12,2019,3
67,1,5310B9D7,FGHQWR2Q,2019-12-02T01:02:36.000-03:00,1,19.04,7133.22,2,49,12,2019,2
67,1,5310B9D7,FGHQWR2Q,2019-12-20T09:49:55.000-03:00,1,102.86,-8534.32,20,51,12,2019,6
67,1,5310B9D7,FGHQWR2Q,2019-12-25T03:23:08.000-03:00,1,119.52,-6872.07,25,52,12,2019,4
67,1,5310B9D7,FGHQWR2Q,2020-02-28T07:27:40.000-03:00,1,106.01,-4201.95,28,9,2,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-03-08T15:58:34.000-03:00,1,374.01,-6117.43,8,10,3,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-01-17T00:27:09.000-03:00,1,38.84,5866.23,17,3,1,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-02-14T22:27:30.000-03:00,1,389.15,-6776.86,14,7,2,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-02-29T18:31:56.000-03:00,1,470.66,-1774.92,29,9,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2019-12-28T16:45:02.000-03:00,1,262.92,-2370.06,28,52,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2020-01-11T07:45:20.000-03:00,1,254.19,3373.65,11,2,1,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-02-09T02:41:15.000-03:00,1,202.01,8259.92,9,6,2,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-01-31T15:54:53.000-03:00,1,489.19,9929.35,31,5,1,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-01-08T04:53:21.000-03:00,1,293.39,3690.87,8,2,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2019-12-29T21:31:25.000-03:00,1,230.22,-9178.01,29,52,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2020-01-10T12:16:10.000-03:00,1,497.88,9849.28,10,2,1,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-02-12T13:46:11.000-03:00,1,290.24,-1561.92,12,7,2,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-02-26T20:27:54.000-03:00,1,339.79,18.68,26,9,2,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-03-10T04:12:17.000-03:00,1,150.45,8640.17,10,11,3,2020,3
67,1,5310B9D7,FGHQWR2Q,2019-12-26T13:35:37.000-03:00,1,116.83,4865.83,26,52,12,2019,5
67,1,5310B9D7,FGHQWR2Q,2020-02-25T06:42:37.000-03:00,1,4.34,-7449.12,25,9,2,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-31T21:00:23.000-03:00,1,273.19,-6871.52,31,5,1,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-02-02T02:24:45.000-03:00,1,450.94,-3542.67,2,5,2,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-02-22T18:29:17.000-03:00,1,226.99,2751.06,22,8,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-02-29T09:53:10.000-03:00,1,458.23,-221.5,29,9,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-01-22T19:28:01.000-03:00,1,175.64,1997.52,22,4,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-01-01T13:47:20.000-03:00,1,194.21,7084.87,1,1,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2019-12-09T08:46:21.000-03:00,1,493.63,8794.59,9,50,12,2019,2
67,1,5310B9D7,FGHQWR2Q,2020-01-15T21:42:46.000-03:00,1,156.49,-1465.78,15,3,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-02-07T13:05:50.000-03:00,1,296.29,362.87,7,6,2,2020,6
67,1,5310B9D7,FGHQWR2Q,2019-12-28T22:02:03.000-03:00,1,289.73,7142.72,28,52,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2019-12-13T00:45:15.000-03:00,1,263.91,1217.81,13,50,12,2019,6
67,1,5310B9D7,FGHQWR2Q,2020-01-29T06:46:27.000-03:00,1,107.64,-5991.66,29,5,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-01-02T11:25:34.000-03:00,1,130.6,5541.64,2,1,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2019-12-13T18:07:41.000-03:00,1,279.14,-3715.01,13,50,12,2019,6
67,1,5310B9D7,FGHQWR2Q,2020-02-26T21:28:10.000-03:00,1,69.3,-1885.62,26,9,2,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-01-20T17:17:42.000-03:00,1,377.68,9945.4,20,4,1,2020,2
67,1,5310B9D7,FGHQWR2Q,2019-12-28T21:29:38.000-03:00,1,251.46,1985.18,28,52,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2019-12-08T15:33:33.000-03:00,1,271.43,-256.09,8,49,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2020-03-09T09:58:31.000-03:00,1,124.09,-9720.75,9,11,3,2020,2
67,1,5310B9D7,FGHQWR2Q,2020-01-31T19:42:57.000-03:00,1,200.27,-4822.73,31,5,1,2020,6
67,1,5310B9D7,FGHQWR2Q,2020-03-08T13:20:19.000-03:00,1,123.92,-2043.85,8,10,3,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-02-04T02:18:43.000-03:00,1,460.55,-1563.54,4,6,2,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-07T08:17:37.000-03:00,1,303.55,4579.46,7,2,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2020-01-30T13:49:55.000-03:00,1,286.95,-1904.5,30,5,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2019-12-20T02:27:05.000-03:00,1,336.53,-171.3,20,51,12,2019,6
67,1,5310B9D7,FGHQWR2Q,2020-03-09T14:59:29.000-03:00,1,269.21,-9325.16,9,11,3,2020,2
67,1,5310B9D7,FGHQWR2Q,2020-01-27T11:02:15.000-03:00,1,428.3,-87.5,27,5,1,2020,2
67,1,5310B9D7,FGHQWR2Q,2020-02-01T04:07:18.000-03:00,1,315.27,2795.56,1,5,2,2020,7
67,1,5310B9D7,FGHQWR2Q,2019-12-11T13:34:42.000-03:00,1,373.48,-25.95,11,50,12,2019,4
67,1,5310B9D7,FGHQWR2Q,2020-02-06T10:48:56.000-03:00,1,126.65,-6091.36,6,6,2,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-01-11T11:06:50.000-03:00,1,92.54,-546.09,11,2,1,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-02-17T19:03:03.000-03:00,1,226.68,2802.58,17,8,2,2020,2
67,1,5310B9D7,FGHQWR2Q,2020-01-09T08:16:31.000-03:00,1,26.94,4285.81,9,2,1,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-03-06T04:57:31.000-03:00,1,190.47,7037.55,6,10,3,2020,6
67,1,5310B9D7,FGHQWR2Q,2019-12-09T21:44:05.000-03:00,1,275.17,8748.37,9,50,12,2019,2
67,1,5310B9D7,FGHQWR2Q,2020-03-05T15:44:32.000-03:00,1,29.8,-8289.75,5,10,3,2020,5
67,1,5310B9D7,FGHQWR2Q,2020-03-07T00:37:54.000-03:00,1,232.09,755.8,7,10,3,2020,7
67,1,5310B9D7,FGHQWR2Q,2020-02-24T14:19:23.000-03:00,1,134.98,1937.64,24,9,2,2020,2
67,1,5310B9D7,FGHQWR2Q,2019-12-14T14:44:40.000-03:00,1,209.36,4226.62,14,50,12,2019,7
67,1,5310B9D7,FGHQWR2Q,2019-12-05T10:03:24.000-03:00,1,469.52,5366.44,5,49,12,2019,5
67,1,5310B9D7,FGHQWR2Q,2019-12-15T00:32:25.000-03:00,1,36.95,3692.86,15,50,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2020-03-07T04:43:28.000-03:00,1,442.67,-3652.76,7,10,3,2020,7
67,1,5310B9D7,FGHQWR2Q,2019-12-10T23:25:37.000-03:00,1,188.47,9756.19,10,50,12,2019,3
67,1,5310B9D7,FGHQWR2Q,2020-01-08T08:27:09.000-03:00,1,224.44,6434.4,8,2,1,2020,4
67,1,5310B9D7,FGHQWR2Q,2020-01-04T11:00:01.000-03:00,1,151.37,6561.93,4,1,1,2020,7
67,1,5310B9D7,FGHQWR2Q,2019-12-19T21:10:21.000-03:00,1,163.6,4557.07,19,51,12,2019,5
67,1,5310B9D7,FGHQWR2Q,2019-12-03T22:09:55.000-03:00,1,435.98,-285.31,3,49,12,2019,3
67,1,5310B9D7,FGHQWR2Q,2020-03-09T12:55:24.000-03:00,1,286.36,1245.15,9,11,3,2020,2
67,1,5310B9D7,FGHQWR2Q,2019-12-22T01:47:02.000-03:00,1,262.89,1511.12,22,51,12,2019,1
67,1,5310B9D7,FGHQWR2Q,2020-02-24T14:35:00.000-03:00,1,42.14,2205.75,24,9,2,2020,2
67,1,5310B9D7,FGHQWR2Q,2019-12-03T20:13:59.000-03:00,1,389.26,-2060.86,3,49,12,2019,3
67,1,5310B9D7,FGHQWR2Q,2020-02-23T14:34:40.000-03:00,1,206.15,-2617.96,23,8,2,2020,1
67,1,5310B9D7,FGHQWR2Q,2020-01-14T13:49:43.000-03:00,1,108.57,7509.69,14,3,1,2020,3
67,1,5310B9D7,FGHQWR2Q,2019-12-09T03:41:35.000-03:00,1,153.5,-7962.9,9,50,12,2019,2
